URL,Date,Date-GMT,Likes,Comments,Caption,Hashtags,Location_ID,Location_Name,lat,lng,Original_Photo, Standard_Resolution_Photo_640, Low_Resolution_Photo_320, Thumbnail_Photo_150,username,Full_Name,User_ID,Profile_Picture 
https://www.instagram.com/p/BVh-i9-FIQB/,1497896220,Jun 19 2017 13:17:00,15743,321,"So cute 😍  K9 unit
@tailloverscompany",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/19228460_126808684569613_5910888834916155392_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/19228460_126808684569613_5910888834916155392_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e35/p320x320/19228460_126808684569613_5910888834916155392_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/c0.0.1057.1057/19228460_126808684569613_5910888834916155392_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BVfP0BKltQ7/,1497804609,Jun 18 2017 11:50:09,15248,322,"So cute 😍 
@linnnaa_",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/19228025_1971636506195714_7677767955911802880_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/19228025_1971636506195714_7677767955911802880_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e15/19228025_1971636506195714_7677767955911802880_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/19228025_1971636506195714_7677767955911802880_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BVcrBBalm4J/,1497718208,Jun 17 2017 11:50:08,16804,236,"When you want  attention 😍😂
@winstonthegoldenpup",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/19121082_746311755575659_718038237477601280_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/19121082_746311755575659_718038237477601280_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e15/19121082_746311755575659_718038237477601280_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/19121082_746311755575659_718038237477601280_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BVcX-7RFPU8/,1497708230,Jun 17 2017 09:03:50,16072,163,"So cute 😍
@riptidetheretriever",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/19121988_2324564647768137_3337656129814528000_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/19121988_2324564647768137_3337656129814528000_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e35/19121988_2324564647768137_3337656129814528000_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/19121988_2324564647768137_3337656129814528000_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BVZtgVGFQ-K/,1497618850,Jun 16 2017 08:14:10,23433,518,"So cute 😍😇
🔊@hadeschocolab",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/19227686_1904967793119068_6689154488252497920_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/19227686_1904967793119068_6689154488252497920_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e15/19227686_1904967793119068_6689154488252497920_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/19227686_1904967793119068_6689154488252497920_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BVXItcRl2ea/,1497532450,Jun 15 2017 08:14:10,15030,314,"So cute 😍 😂 
@corgi.dota",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/19227892_1903019396609421_4072586950408667136_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/19227892_1903019396609421_4072586950408667136_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p320x320/19227892_1903019396609421_4072586950408667136_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/c0.80.640.640/19227892_1903019396609421_4072586950408667136_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BVVB5NYFuGj/,1497461767,Jun 14 2017 12:36:07,20020,680,"So cute 😍 
@jmarcoz",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/19121958_113717355898875_7869658401683275776_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/19121958_113717355898875_7869658401683275776_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p320x320/19121958_113717355898875_7869658401683275776_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/c0.80.640.640/19121958_113717355898875_7869658401683275776_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BVUtxY9lvKo/,1497451218,Jun 14 2017 09:40:18,13356,460,"This puppy was born without front legs 😍🙏",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/19228239_238217416677188_2536831684741955584_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/19228239_238217416677188_2536831684741955584_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e15/19228239_238217416677188_2536831684741955584_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/19228239_238217416677188_2536831684741955584_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BVSWQLIlOYR/,1497371778,Jun 13 2017 11:36:18,11128,177,"Bath time 😍 
@mywinterfells.siberian.huskies",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/19121072_244948602659868_7690167303157055488_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/19121072_244948602659868_7690167303157055488_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e15/19121072_244948602659868_7690167303157055488_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/19121072_244948602659868_7690167303157055488_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BVSKIHnlo9x/,1497365420,Jun 13 2017 09:50:20,15162,151,"So cute 😍
@meetmaya",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/19051945_440899349612601_1379156475972157440_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/19051945_440899349612601_1379156475972157440_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e35/19051945_440899349612601_1379156475972157440_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/19051945_440899349612601_1379156475972157440_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BVP7ex1lbLJ/,1497290633,Jun 12 2017 13:03:53,11797,137,"So cute 😍 😇
🔊 @cooper_thegsd",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/19120845_1389707777751091_1230618794431348736_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/19120845_1389707777751091_1230618794431348736_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p320x320/19120845_1389707777751091_1230618794431348736_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/c0.76.612.612/19120845_1389707777751091_1230618794431348736_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BVNa4YklUmM/,1497206432,Jun 11 2017 13:40:32,14433,268,"Such a hog 😍😂
@bbflabradors",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/18950025_1927597684124931_7678669083000176640_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/18950025_1927597684124931_7678669083000176640_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e15/18950025_1927597684124931_7678669083000176640_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/18950025_1927597684124931_7678669083000176640_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BVMy3RslRac/,1497185452,Jun 11 2017 07:50:52,13393,141,"So cute 😍 🐾 
@grandviewgoldens",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/19051547_192270227965019_1340867272025047040_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/19051547_192270227965019_1340867272025047040_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p320x320/19051547_192270227965019_1340867272025047040_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/c0.75.612.612/19051547_192270227965019_1340867272025047040_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BVKhV56ldL8/,1497109157,Jun 10 2017 10:39:17,14331,332,"Those Ears 🐇😍 @lola_la_corgi",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/19050549_314959372274098_3469441334366961664_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/19050549_314959372274098_3469441334366961664_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p320x320/19050549_314959372274098_3469441334366961664_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/c0.80.640.640/19050549_314959372274098_3469441334366961664_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BVKNGozF6oX/,1497098546,Jun 10 2017 07:42:26,12557,36,"So cute 😍
@oliverschronicles",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/18948280_881982831948747_8702891630589378560_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/18948280_881982831948747_8702891630589378560_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e35/p320x320/18948280_881982831948747_8702891630589378560_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/c0.109.1080.1080/18948280_881982831948747_8702891630589378560_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BVIB3MiFv_J/,1497025543,Jun 09 2017 11:25:43,13156,149,"I need one 😍 🙈 
@mywinterfells.siberian.huskies",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/18948284_111691986099270_5832930750382473216_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/18948284_111691986099270_5832930750382473216_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e15/18948284_111691986099270_5832930750382473216_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/18948284_111691986099270_5832930750382473216_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BVFrkOYl_t4/,1496946745,Jun 08 2017 13:32:25,11936,112,"So cute 😍 😘
@sasharottie",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/18947685_835356989946145_2402061125731483648_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18947685_835356989946145_2402061125731483648_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e35/18947685_835356989946145_2402061125731483648_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/18947685_835356989946145_2402061125731483648_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BVFVa1ml86x/,1496935133,Jun 08 2017 10:18:53,13983,386,"When you don't want bae to leave 😍🙈
@lexiesheartbeat",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/18888572_1305926626191290_1953151577745260544_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/18888572_1305926626191290_1953151577745260544_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p320x320/18888572_1305926626191290_1953151577745260544_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/c0.76.612.612/18888572_1305926626191290_1953151577745260544_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BVDDq9Ilpqi/,1496858719,Jun 07 2017 13:05:19,24551,260,"What's cooking? 😍 😂
@uppenanuvem",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/18950133_1432168183536824_2054690093590904832_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/18950133_1432168183536824_2054690093590904832_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e35/p320x320/18950133_1432168183536824_2054690093590904832_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/c0.57.1080.1080/18950133_1432168183536824_2054690093590904832_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BVCpPuKlF_I/,1496844865,Jun 07 2017 09:14:25,10746,124,"So cute 😍 😂 
@video_husky",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/18947560_1240014892776542_7680307698922946560_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/18947560_1240014892776542_7680307698922946560_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e15/18947560_1240014892776542_7680307698922946560_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/18947560_1240014892776542_7680307698922946560_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BVAJ8cGl4j9/,1496761345,Jun 06 2017 10:02:25,20072,554,"So cute 😍 🙈 🔊@mywinterfells.siberian_huskies",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/18949770_1689569228014928_8562869653720793088_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/18949770_1689569228014928_8562869653720793088_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p320x320/18949770_1689569228014928_8562869653720793088_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/c0.76.612.612/18949770_1689569228014928_8562869653720793088_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BU-CypSl0__/,1496690486,Jun 05 2017 14:21:26,20019,670,"Omg! So cute 😍 🙈
@corgi_sunny_dog",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/18888818_1783039311721160_8153166753350811648_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/18888818_1783039311721160_8153166753350811648_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e15/18888818_1783039311721160_8153166753350811648_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/18888818_1783039311721160_8153166753350811648_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
https://www.instagram.com/p/BU9kas-FZmh/,1496674561,Jun 05 2017 09:56:01,13653,192,"Shut the damn.. vacuum cleaner 🙈😂
🔊@granger_the_golden",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/18879029_431067717248734_9000864521576775680_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/18879029_431067717248734_9000864521576775680_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e15/18879029_431067717248734_9000864521576775680_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/18879029_431067717248734_9000864521576775680_n.jpg,ig_pups,"PUPPY CHANNEL 🔵 IGPUPS®",1690262550,https://scontent.cdninstagram.com/t51.2885-19/s150x150/16464601_1152039014894223_1612913962297327616_a.jpg
