URL,Date,Date-GMT,Likes,Comments,Caption,Hashtags,Location_ID,Location_Name,lat,lng,Original_Photo, Standard_Resolution_Photo_640, Low_Resolution_Photo_320, Thumbnail_Photo_150,username,Full_Name,User_ID,Profile_Picture 
https://www.instagram.com/p/BViwzRcliM6/,1497922568,Jun 19 2017 20:36:08,3053,27,"if monday had a face, this would be it.",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/19367903_387601208303437_157642775985127424_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/19367903_387601208303437_157642775985127424_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e15/19367903_387601208303437_157642775985127424_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/c236.0.607.607/19367903_387601208303437_157642775985127424_n.jpg,porter_the_golden,"Porter the Golden Retriever",1772722856,https://scontent.cdninstagram.com/t51.2885-19/s150x150/15258615_1776523662600589_6967871730886901760_a.jpg
https://www.instagram.com/p/BVfzlJQliOj/,1497823362,Jun 18 2017 17:02:42,2801,6,"life is good today | life is good today.",,1518052271599834,"Porter Beach",41.6604251,-87.0691084,https://scontent.cdninstagram.com/t51.2885-15/e35/19379504_306042476489814_573799418768130048_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/19379504_306042476489814_573799418768130048_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e35/p320x320/19379504_306042476489814_573799418768130048_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/c0.135.1080.1080/19379504_306042476489814_573799418768130048_n.jpg,porter_the_golden,"Porter the Golden Retriever",1772722856,https://scontent.cdninstagram.com/t51.2885-19/s150x150/15258615_1776523662600589_6967871730886901760_a.jpg
https://www.instagram.com/p/BVcoKvFlV5f/,1497716715,Jun 17 2017 11:25:15,3113,21,"making your day more basic one picture of peonies at a time 🌸",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/19226978_1927710277486602_4998400613151670272_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/19226978_1927710277486602_4998400613151670272_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e35/19226978_1927710277486602_4998400613151670272_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/c135.0.809.809/19226978_1927710277486602_4998400613151670272_n.jpg,porter_the_golden,"Porter the Golden Retriever",1772722856,https://scontent.cdninstagram.com/t51.2885-19/s150x150/15258615_1776523662600589_6967871730886901760_a.jpg
https://www.instagram.com/p/BVZ5clwlrXS/,1497625111,Jun 16 2017 09:58:31,2750,11,"hot child in the city.",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/19121167_382264322169256_7898175665973755904_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/19121167_382264322169256_7898175665973755904_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e35/p320x320/19121167_382264322169256_7898175665973755904_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/c0.115.1080.1080/19121167_382264322169256_7898175665973755904_n.jpg,porter_the_golden,"Porter the Golden Retriever",1772722856,https://scontent.cdninstagram.com/t51.2885-19/s150x150/15258615_1776523662600589_6967871730886901760_a.jpg
https://www.instagram.com/p/BVYg4grF8-8/,1497578678,Jun 15 2017 21:04:38,4824,50,"you can't buy happiness but you can buy a pizza and that's basically the same thing. 🍕😍",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/19367653_1513496832048603_8392546652514156544_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/19367653_1513496832048603_8392546652514156544_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e35/19367653_1513496832048603_8392546652514156544_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/19367653_1513496832048603_8392546652514156544_n.jpg,porter_the_golden,"Porter the Golden Retriever",1772722856,https://scontent.cdninstagram.com/t51.2885-19/s150x150/15258615_1776523662600589_6967871730886901760_a.jpg
https://www.instagram.com/p/BVXSOKQFuJi/,1497537436,Jun 15 2017 09:37:16,4827,21,"mornings: when a whole day of food is ahead of you.",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/19052216_616020128587002_2895051013998247936_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/19052216_616020128587002_2895051013998247936_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e35/p320x320/19052216_616020128587002_2895051013998247936_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/c0.135.1080.1080/19052216_616020128587002_2895051013998247936_n.jpg,porter_the_golden,"Porter the Golden Retriever",1772722856,https://scontent.cdninstagram.com/t51.2885-19/s150x150/15258615_1776523662600589_6967871730886901760_a.jpg
https://www.instagram.com/p/BVUsjemjOVq/,1497450579,Jun 14 2017 09:29:39,2609,5,"why don't you just turn that frizown upsidizity. 🙃",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/19051538_141230499773129_3020543133684334592_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/19051538_141230499773129_3020543133684334592_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e35/19051538_141230499773129_3020543133684334592_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/c135.0.809.809/19051538_141230499773129_3020543133684334592_n.jpg,porter_the_golden,"Porter the Golden Retriever",1772722856,https://scontent.cdninstagram.com/t51.2885-19/s150x150/15258615_1776523662600589_6967871730886901760_a.jpg
https://www.instagram.com/p/BVSHXGLFs15/,1497363970,Jun 13 2017 09:26:10,3556,18,"pocket full of sunshine ☀️",,204517928,"Chicago, Illinois",41.8369,-87.6844,https://scontent.cdninstagram.com/t51.2885-15/e35/19050724_1874901772764034_2207869311928762368_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/19050724_1874901772764034_2207869311928762368_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e35/19050724_1874901772764034_2207869311928762368_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/c135.0.809.809/19050724_1874901772764034_2207869311928762368_n.jpg,porter_the_golden,"Porter the Golden Retriever",1772722856,https://scontent.cdninstagram.com/t51.2885-19/s150x150/15258615_1776523662600589_6967871730886901760_a.jpg
https://www.instagram.com/p/BVQ3yVvlsXd/,1497322250,Jun 12 2017 21:50:50,4291,22,"just looming over my hoomans while they sleep, per usual.",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/19050687_1924349584511321_2595524886742958080_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/19050687_1924349584511321_2595524886742958080_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e35/p320x320/19050687_1924349584511321_2595524886742958080_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/c0.135.1080.1080/19050687_1924349584511321_2595524886742958080_n.jpg,porter_the_golden,"Porter the Golden Retriever",1772722856,https://scontent.cdninstagram.com/t51.2885-19/s150x150/15258615_1776523662600589_6967871730886901760_a.jpg
https://www.instagram.com/p/BVNMqculBU7/,1497198978,Jun 11 2017 11:36:18,5082,19,"sunday mantra: can't reach it don't need it.",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/19051369_1938762509701288_5215410329772621824_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/19051369_1938762509701288_5215410329772621824_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e35/19051369_1938762509701288_5215410329772621824_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/19051369_1938762509701288_5215410329772621824_n.jpg,porter_the_golden,"Porter the Golden Retriever",1772722856,https://scontent.cdninstagram.com/t51.2885-19/s150x150/15258615_1776523662600589_6967871730886901760_a.jpg
https://www.instagram.com/p/BVFQpWDFTwC/,1496932631,Jun 08 2017 09:37:11,3343,22,"don't hate us cause ya ain't us. tag your bestie below for #nationalbestfriendday","nationalbestfriendday",892411,"Porter Beach",41.660501257643,-87.069145372437,https://scontent.cdninstagram.com/t51.2885-15/e35/18888926_2240247466073967_4753575343997059072_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/18888926_2240247466073967_4753575343997059072_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e35/p320x320/18888926_2240247466073967_4753575343997059072_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/c0.135.1080.1080/18888926_2240247466073967_4753575343997059072_n.jpg,porter_the_golden,"Porter the Golden Retriever",1772722856,https://scontent.cdninstagram.com/t51.2885-19/s150x150/15258615_1776523662600589_6967871730886901760_a.jpg
https://www.instagram.com/p/BU-sIqqD0Bu/,1496712162,Jun 05 2017 20:22:42,2830,16,"some people say their body is a temple. welp, mine is more like a bouncy castle. 💪🏻😬 #layoffmeimstarving #summerbod #oompaloompa","summerbod,oompaloompa,layoffmeimstarving",,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/18879582_407093049690054_1917167843523166208_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p640x640/18879582_407093049690054_1917167843523166208_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p320x320/18879582_407093049690054_1917167843523166208_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/c0.90.720.720/18879582_407093049690054_1917167843523166208_n.jpg,porter_the_golden,"Porter the Golden Retriever",1772722856,https://scontent.cdninstagram.com/t51.2885-19/s150x150/15258615_1776523662600589_6967871730886901760_a.jpg
https://www.instagram.com/p/BU7FI6oj1Nz/,1496591054,Jun 04 2017 10:44:14,2988,18,"sundays should come with a paws button.",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/18812082_213781062465850_4819395700628389888_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18812082_213781062465850_4819395700628389888_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e35/18812082_213781062465850_4819395700628389888_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/c135.0.809.809/18812082_213781062465850_4819395700628389888_n.jpg,porter_the_golden,"Porter the Golden Retriever",1772722856,https://scontent.cdninstagram.com/t51.2885-19/s150x150/15258615_1776523662600589_6967871730886901760_a.jpg
https://www.instagram.com/p/BU4dwM6l3H3/,1496503295,Jun 03 2017 10:21:35,5343,41,"boop dat snoot.",,,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/18812931_1873115882930283_1816454601348481024_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/18812931_1873115882930283_1816454601348481024_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e35/p320x320/18812931_1873115882930283_1816454601348481024_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/c0.135.1080.1080/18812931_1873115882930283_1816454601348481024_n.jpg,porter_the_golden,"Porter the Golden Retriever",1772722856,https://scontent.cdninstagram.com/t51.2885-19/s150x150/15258615_1776523662600589_6967871730886901760_a.jpg
https://www.instagram.com/p/BU22iQyFb9c/,1496449179,Jun 02 2017 19:19:39,4225,30,"patio season has arrived.",,104615317,"Blue Agave- K Station",41.88881,-87.64216,https://scontent.cdninstagram.com/t51.2885-15/e35/18812472_259699461103394_4830695080979333120_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/18812472_259699461103394_4830695080979333120_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e35/p320x320/18812472_259699461103394_4830695080979333120_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/c0.100.1080.1080/18812472_259699461103394_4830695080979333120_n.jpg,porter_the_golden,"Porter the Golden Retriever",1772722856,https://scontent.cdninstagram.com/t51.2885-19/s150x150/15258615_1776523662600589_6967871730886901760_a.jpg
