URL,Date,Date-GMT,Likes,Comments,Caption,Hashtags,Location_ID,Location_Name,lat,lng,Original_Photo, Standard_Resolution_Photo_640, Low_Resolution_Photo_320, Thumbnail_Photo_150,username,Full_Name,User_ID,Profile_Picture 
https://www.instagram.com/p/BVfuBJ5nyj1/,1497820445,Jun 18 2017 16:14:05,23442,297,"Father's day calls for family photos with grandpa. Left to right - Moo (I totally interrupted an epic rock pushing sesh - sorry Moofus), Grandpa Lucky, Penny, Pearl, Kilo, and Roofus. Happy Sunday everyone! #rescuefamily #everyoneshere #smilingontheinside","smilingontheinside,everyoneshere,rescuefamily",,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/19122474_1904573313136146_534415930168442880_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/19122474_1904573313136146_534415930168442880_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e35/19122474_1904573313136146_534415930168442880_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/c79.0.921.921/19122474_1904573313136146_534415930168442880_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BVfcxQoHn0z/,1497811402,Jun 18 2017 13:43:22,14746,87,"Happy Father's day to the dad who has to watch tv through a small velvet sausage filled window. Also the dad who sleeps on 2 ft of bed, shares all his food, who's socks are favorite tug toys and who's clean laundry makes the best warm blankets. The dad that basically can't have nice things but wouldn't change it for the world. Thanks for loving and taking care of all of us, permanent family members and fosters alike 🤗❤️ #thefaja #thedogfaja #rescuefamily","thefaja,thedogfaja,rescuefamily",,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/19122454_1383469878395729_5077386281495822336_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p640x640/19122454_1383469878395729_5077386281495822336_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p320x320/19122454_1383469878395729_5077386281495822336_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/c0.90.720.720/19122454_1383469878395729_5077386281495822336_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BVXl-e-no0V/,1497547794,Jun 15 2017 12:29:54,15540,287,"The sweetest, most loving, smiley baby girl ever. She would rather do nothing else but give and receive love. She's pretty amazing ❤️ adoption inquiries please email adopt@northwestdogproject.org #adoptrescuefoster #spayandneuter #rescuefamily","adoptrescuefoster,rescuefamily,spayandneuter",,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/19226987_103952706886623_2795593843599212544_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p640x640/19226987_103952706886623_2795593843599212544_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p320x320/19226987_103952706886623_2795593843599212544_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/c0.90.720.720/19226987_103952706886623_2795593843599212544_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BVTCj3YHfOp/,1497395008,Jun 13 2017 18:03:28,22957,421,"Today Kilo demonstrates the proper zoomie technique, just in case you were asleep in dog school. Or didn't go to dog school because you are not a dog... First, you go fast. LIKE REALLY FAST. Then you go so fast your flaps blow in the wind, like dis. Next comes the streeetch (LOOK AT ME I'M FLYING ✈) before landing into the most important step - the butt tuck. Repeat at least 50 times in all directions. Zoomie perfection 👌 #lookatthatform #warningsausageinmotion #highspeedvelvetsausagecomingthru #rescuefamily","warningsausageinmotion,rescuefamily,highspeedvelvetsausagecomingthru,lookatthatform",,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/19051075_255921071551030_6921748296138489856_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/19051075_255921071551030_6921748296138489856_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e35/19051075_255921071551030_6921748296138489856_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/19051075_255921071551030_6921748296138489856_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BVSy4hrnvi9/,1497386789,Jun 13 2017 15:46:29,20115,259,"Ever body loves da Lucky 🍀 #cleanestearsever #staphkissingme #loggersarenoisy #chocolateshadow #rescuefamily","chocolateshadow,rescuefamily,loggersarenoisy,cleanestearsever,staphkissingme",,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/19051495_120041788586006_729838741727739904_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/e15/19051495_120041788586006_729838741727739904_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e15/19051495_120041788586006_729838741727739904_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/19051495_120041788586006_729838741727739904_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BVNaHRyHDpZ/,1497206030,Jun 11 2017 13:33:50,16928,209,"Guess who has a friend?! Now that the babies are gone momma has let her guard down and just loves Kilo! She was giving him all the kisses. Don't worry he really liked her too that's just his ""they just made me sit on wet gravel"" face 😂. I am so happy for Rosie right now you have no idea. This means she potentially (probably) could be adopted to a home with other dogs which ups her chances of finding her forever home so much. I will be doing other dog intros slowly, for now we will just continue to build this bond. For adoption inquiries on momma Rosie please email adopt@northwestdogproject.org #gorosie! #adoptrescuefoster #rescuefamily @nwdogproject","adoptrescuefoster,rescuefamily,gorosie",213450770,"Eugene, Oregon",44.0519,-123.087,https://scontent.cdninstagram.com/t51.2885-15/e35/19050122_1903850366524151_3949382764096126976_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/19050122_1903850366524151_3949382764096126976_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e35/19050122_1903850366524151_3949382764096126976_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/19050122_1903850366524151_3949382764096126976_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BVJOlnHHtMY/,1497065769,Jun 09 2017 22:36:09,17137,118,"A few more from today, swipe right 👉 - Kilo teaching the pups the song of his people, how I will always remember Nina - biting my pant leg, handsome HUGE Duke, and sweet Benny. Have a good rest of your Friday friends 😊 #adoptrescuefoster #spayandneuter #rescuefamily @nwdogproject","adoptrescuefoster,rescuefamily,spayandneuter",,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/18947406_1336312256451866_4234273150340169728_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18947406_1336312256451866_4234273150340169728_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e35/18947406_1336312256451866_4234273150340169728_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/18947406_1336312256451866_4234273150340169728_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BVI9jCaHQJh/,1497056835,Jun 09 2017 20:07:15,28502,311,"Duke saying his goodbyes to papa Kilo 💞 #adoptrescuefoster #rescuefamily","adoptrescuefoster,rescuefamily",,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/18949499_1844112132582924_3127862465056997376_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/18949499_1844112132582924_3127862465056997376_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e35/p320x320/18949499_1844112132582924_3127862465056997376_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/c0.96.1080.1080/18949499_1844112132582924_3127862465056997376_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BVIrPNLHx33/,1497047236,Jun 09 2017 17:27:16,16447,105,"Nina ❤️ Benny 💙 Betty ❤️#adoptrescuefoster #spayandneuter #rescuefamily","adoptrescuefoster,rescuefamily,spayandneuter",,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/18950067_1853487334977735_5181071404816138240_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18950067_1853487334977735_5181071404816138240_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e35/18950067_1853487334977735_5181071404816138240_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/c179.0.721.721/18950067_1853487334977735_5181071404816138240_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BVIPdCygpsr/,1497032669,Jun 09 2017 13:24:29,16953,115,"The puppies leave tomorrow! Mama Rosie probably won't be sad as she's pretty over nursing and looking after them. But even with as much work as they have been this past month+ I am going to miss them terribly! They each have such unique little personalities and it has been my great pleasure to watch them grow and develop. Thank you to everyone who has contributed to their care - it is so very appreciated! Mom will be staying here with us until she finds her own perfect family. I grabbed my camera today during playtime (which helps to wear them out and create perfect sleepy moments like this) so prepare for puppy picture overload 🤗 #adoptrescuefoster #spayandneuter #rescuefamily @nwdogproject","adoptrescuefoster,rescuefamily,spayandneuter",,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/18950142_302286460228793_276984618467459072_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18950142_302286460228793_276984618467459072_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e35/18950142_302286460228793_276984618467459072_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/c242.0.595.595/18950142_302286460228793_276984618467459072_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BVH7_DtASnb/,1497022462,Jun 09 2017 10:34:22,14299,155,"We love her and she loves everyone, especially the guys. She is a perfect companion dog, like velcro to your side looking for pets and the occasional bully stick. Available to the PNW but open to out of area adoptions if you are willing to travel to Eugene to meet her. If interested in giving this beautiful young girl her forever home email adopt@northwestdogproject.org #adoptrescuefoster #spayandneuter #rescuefamily @nwdogproject","adoptrescuefoster,rescuefamily,spayandneuter",,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/18949639_442223609480265_3382127093075673088_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p640x640/18949639_442223609480265_3382127093075673088_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p320x320/18949639_442223609480265_3382127093075673088_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/c0.90.720.720/18949639_442223609480265_3382127093075673088_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BVGHvDpgp5_/,1496961513,Jun 08 2017 17:38:33,15972,334,"Swipe right 👉 Currently recharging for round 372 #justtoday #WWPsmackdown #gotimeallthetime #puppylife","puppylife,wwpsmackdown,gotimeallthetime,justtoday",,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/18947680_833388880143162_9171933790530961408_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18947680_833388880143162_9171933790530961408_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e35/18947680_833388880143162_9171933790530961408_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/18947680_833388880143162_9171933790530961408_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BVEBFcpA1Fo/,1496890918,Jun 07 2017 22:01:58,17506,193,"So. Much. Energy. 😳 #exceptmamashesperfect #adoptrescuefoster @nwdogproject","exceptmamashesperfect,adoptrescuefoster",,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/18949587_1622974257712743_4902022019475832832_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/e15/18949587_1622974257712743_4902022019475832832_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e15/18949587_1622974257712743_4902022019475832832_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/18949587_1622974257712743_4902022019475832832_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BVBMGjGAvko/,1496796031,Jun 06 2017 19:40:31,12572,49,"Mama loves all people so much. She is just incredibly gentle and affectionate. I can't wait for her to find her perfect forever family, to cherish and spoil her like she deserves! 💗 #adoptrescuefoster #rescuefamily @nwdogproject","adoptrescuefoster,rescuefamily",213450770,"Eugene, Oregon",44.0519,-123.087,https://scontent.cdninstagram.com/t51.2885-15/e35/18889292_265275780611379_1938371246659993600_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/18889292_265275780611379_1938371246659993600_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e35/p320x320/18889292_265275780611379_1938371246659993600_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/c0.80.1080.1080/18889292_265275780611379_1938371246659993600_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BU-1su8gyVA/,1496717176,Jun 05 2017 21:46:16,18611,197,"Like a bunch of fiesty drunk humans #thatholecameoutofnowhere #dontworrynoonesaw #rescuefamily","rescuefamily,dontworrynoonesaw,thatholecameoutofnowhere",,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/18812899_304547946657307_6357318172432924672_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p640x640/18812899_304547946657307_6357318172432924672_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p320x320/18812899_304547946657307_6357318172432924672_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/c0.90.720.720/18812899_304547946657307_6357318172432924672_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BU7fmaPgtMy/,1496604927,Jun 04 2017 14:35:27,23569,136,"One more week til the babies go to their forever homes and they are definitely ready! I may need a short fostering break after to recuperate 😥😂 #maybeaweek #somuchwork #pleasespayandneuter #rescuefamily","rescuefamily,pleasespayandneuter,somuchwork,maybeaweek",,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/18812295_980533695419989_1543939441813356544_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/18812295_980533695419989_1543939441813356544_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e35/p320x320/18812295_980533695419989_1543939441813356544_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/c0.67.1080.1080/18812295_980533695419989_1543939441813356544_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BU43hwJg-X0/,1496516808,Jun 03 2017 14:06:48,16077,73,"I have so many wonderful things to say about mama. She walks absolutely perfect on leash, is completely gentle with all people even children, likes to play ball but is mostly chill - she really wants nothing more than to be in your lap giving and receiving love. She may even be good with other dogs but we will know more once she's away from her babies a bit. If you are looking for a constant companion, easy going friend Rosie is your girl ❤️ @Regrann from @nwdogproject -  Momma Rosie loved all the attention she got last weekend at her puppies meet and greets, but you know what she'd love even more... a meet and greet of her own!! 🤗 
Her pups will be headed home with their families in just a couple weeks and we'd love for momma to have a family of her own to join not long after. As of now we are looking for an only dog home, but this babe does wonderfully with kidos and adores every human she meets. 
If you're interested in learning more about Rosie or would like to inquire about adopting please email us at adopt@northwestdogproject.org 
#adoptme #spayandneuter #adoptdontshop #pitbullsofinstagram #rescuedog #rescuedogsofinstagram #dogrescue - #regrann","spayandneuter,adoptdontshop,adoptme,regrann,rescuedog,dogrescue,pitbullsofinstagram,rescuedogsofinstagram",,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/18812577_1339701436112387_2035189477483216896_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18812577_1339701436112387_2035189477483216896_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e35/18812577_1339701436112387_2035189477483216896_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/18812577_1339701436112387_2035189477483216896_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BU26j3Ugdzd/,1496451289,Jun 02 2017 19:54:49,19538,496,"Today we found the first ripe strawberries in Lucky's garden #BESTDAYEVER ❤️🍓❤️🍓 #rescuefamily","rescuefamily,bestdayever",,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/18808955_1963218310582034_8183828301538656256_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p640x640/18808955_1963218310582034_8183828301538656256_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p320x320/18808955_1963218310582034_8183828301538656256_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/c0.90.720.720/18808955_1963218310582034_8183828301538656256_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BU2f_LDg9ol/,1496437357,Jun 02 2017 16:02:37,15901,186,"But whyyyy does this noisy groom/love sesh have to take place on my lap? 🙉 #goaway #nopersonalspace #littledogloves #rescuefamily","goaway,nopersonalspace,rescuefamily,littledogloves",,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/18808784_448922448806622_4038511298357493760_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p640x640/18808784_448922448806622_4038511298357493760_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p320x320/18808784_448922448806622_4038511298357493760_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/c0.90.720.720/18808784_448922448806622_4038511298357493760_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BUyCcW9At9F/,1496287650,May 31 2017 22:27:30,26268,691,"Daily puppy field trip 🌾🐾 #staphbitingthecamera #notnamingnames #nina.. #rescuefamily #adoptrescuefoster @nwdogproject","adoptrescuefoster,rescuefamily,nina,notnamingnames,staphbitingthecamera",285093439,"Oregon",44,-120.5,https://scontent.cdninstagram.com/t51.2885-15/e15/18809572_318071098629147_7194748825632768_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/e15/18809572_318071098629147_7194748825632768_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e15/18809572_318071098629147_7194748825632768_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/18809572_318071098629147_7194748825632768_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BUwpYrnA9mv/,1496240958,May 31 2017 09:29:18,13164,249,"THERE IS NO TIME TO WASTE WOMAN 🍦 #thatwasclose #italmostgotaway #rescuefamily","thatwasclose,italmostgotaway,rescuefamily",,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/18722820_226075947886018_4565161103021047808_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p640x640/18722820_226075947886018_4565161103021047808_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p320x320/18722820_226075947886018_4565161103021047808_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/c0.90.720.720/18722820_226075947886018_4565161103021047808_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BUvL6y2A71J/,1496191955,May 30 2017 19:52:35,16814,234,"Our group walks are seriously cute. I will try to get a better video tomorrow. It's like a little puppy parade all around the property 😍 #rescuefamily #adoptrescuefoster @nwdogproject","adoptrescuefoster,rescuefamily",,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/18722546_1539923749403507_6692904733436280832_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p640x640/18722546_1539923749403507_6692904733436280832_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p320x320/18722546_1539923749403507_6692904733436280832_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/c0.90.720.720/18722546_1539923749403507_6692904733436280832_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BUuiZ_hALl6/,1496170190,May 30 2017 13:49:50,23279,188,"There is a reason why puppies are so cute #puppypooparty #allnighter #partylikeapoopyrockstar 🤘#rescuefamily","allnighter,partylikeapoopyrockstar,rescuefamily,puppypooparty",213450770,"Eugene, Oregon",44.0519,-123.087,https://scontent.cdninstagram.com/t51.2885-15/e35/18812662_328810967538998_2410364839407910912_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18812662_328810967538998_2410364839407910912_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e35/18812662_328810967538998_2410364839407910912_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/18812662_328810967538998_2410364839407910912_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BUslvIpgqpo/,1496104827,May 29 2017 19:40:27,17577,435,"There's P and Roo looking all athletic, then there's the Moo. Living his life in happy little Moofus circles 🐄 #justkeepswimming #rescuefamily (he actually swam nonstop, around and around, for more than 10 minutes straight 🤣)","justkeepswimming,rescuefamily",,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/18722268_1554571971233375_4100414657699774464_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p640x640/18722268_1554571971233375_4100414657699774464_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p320x320/18722268_1554571971233375_4100414657699774464_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/c0.90.720.720/18722268_1554571971233375_4100414657699774464_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BUsWAZygdFv/,1496096580,May 29 2017 17:23:00,17020,80,"""dis my resting Roo face"" - Betty #thecoolkids #Rooranawayafterthis #nobabiesallowed #rescuefamily","thecoolkids,rescuefamily,nobabiesallowed,rooranawayafterthis",,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/18722420_1465617366845793_200515839613468672_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18722420_1465617366845793_200515839613468672_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e35/18722420_1465617366845793_200515839613468672_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/18722420_1465617366845793_200515839613468672_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BUsFI0RA3QA/,1496087736,May 29 2017 14:55:36,19808,85,"His happy place 💗 #rescuefamily","rescuefamily",,,,,https://scontent.cdninstagram.com/t51.2885-15/e35/18646142_1069834133147275_8158927958057156608_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18646142_1069834133147275_8158927958057156608_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s320x320/e35/18646142_1069834133147275_8158927958057156608_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e35/18646142_1069834133147275_8158927958057156608_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
https://www.instagram.com/p/BUqT2I_gnFI/,1496028339,May 28 2017 22:25:39,19000,319,"This is the very first time the puppies have played outside! They are vaccinated now so it's time for fun 🙌 ALSOPEARLISLOSINGHERMIND #ohmygahtheyareplayingwifme #activitiesdirectorPearl #somuchhappy #moosquad #rescuefamily (Everyone is pre-adopted except mama and Betty! ❤)","moosquad,rescuefamily,activitiesdirectorpearl,somuchhappy,ohmygahtheyareplayingwifme",,,,,https://scontent.cdninstagram.com/t51.2885-15/e15/18722695_107226676537628_181699626544398336_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p640x640/18722695_107226676537628_181699626544398336_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/e15/p320x320/18722695_107226676537628_181699626544398336_n.jpg,https://scontent.cdninstagram.com/t51.2885-15/s150x150/e15/c0.90.720.720/18722695_107226676537628_181699626544398336_n.jpg,roofusandkilo,"Candice",34416858,https://scontent.cdninstagram.com/t51.2885-19/10932563_1390453921261794_2083497625_a.jpg
